ID,Symbol
217200_x_at,CYB561
217202_s_at,GLUL
217203_at,GLULL3
217211_at,LOC390861
217212_s_at,IL9R
217216_x_at,MLH3
217221_x_at,RBM10
217225_x_at,NOMO2
217226_s_at,SFXN3
217232_x_at,HBB
217234_s_at,EZR
217247_at,217247_at
217249_x_at,217249_x_at
217253_at,217253_at
217256_x_at,hCG
217266_at,LOC646672
217269_s_at,PRSS7
217274_x_at,MYL4
217276_x_at,SERHL2
217279_x_at,MMP14
217286_s_at,NDRG3
217289_s_at,SLC37A4
217294_s_at,ENO1
217297_s_at,MYO9B
217299_s_at,NBN
217301_x_at,RBBP4
217307_at,217307_at
217309_s_at,DSCR3
217313_at,217313_at
217317_s_at,HERC2P2
217321_x_at,ATXN3
217322_x_at,217322_x_at
217324_at,217324_at
217326_x_at,IL23A
217329_x_at,217329_x_at
217336_at,LOC133569
217340_at,LOC645452
217342_x_at,FLJ11292
217346_at,LOC128192
217347_at,LOC643653
217348_x_at,ARHGEF15
217353_at,hCG
217356_s_at,PGK1
217358_at,DNAJC16
217362_x_at,HLADRB6
217363_x_at,217363_x_at
217364_x_at,EIF3J
217365_at,LOC729343
217370_x_at,FUS
217371_s_at,IL15
217373_x_at,MDM2
217374_x_at,TRGV5
217377_x_at,NTRK3
217379_at,LOC442171
217380_s_at,217380_s_at
217382_at,LOC390363
217388_s_at,KYNU
217390_x_at,217390_x_at
217393_x_at,UBE2NL
217395_at,MT4
217397_at,TRA@
217398_x_at,GAPDH
217406_at,217406_at
217407_x_at,PPIL2
217408_at,MRPS18B
217410_at,AGRN
217419_x_at,AGRN
217427_s_at,HIRA
217428_s_at,COL10A1
217430_x_at,COL1A1
217432_s_at,IDS
217436_x_at,LOC730399
217437_s_at,TACC1
217446_x_at,217446_x_at
217448_s_at,LOC285412
217453_at,217453_at
217456_x_at,HLAE
217457_s_at,RAP1GDS1
217461_x_at,BTF3
217466_x_at,LOC400963
217469_at,217469_at
217473_x_at,SLC11A1
217475_s_at,LIMK2
217478_s_at,HLADMA
217482_at,217482_at
217485_x_at,LOC732139
217491_x_at,COX7C
217492_s_at,LOC731292
217493_x_at,NCR2
217496_s_at,IDE
217497_at,ECGF1
217499_x_at,OR7E37P
217501_at,CIAO1
217502_at,IFIT2
217504_at,ABCA6
217507_at,SLC11A1
217509_x_at,GRIK5
217513_at,C17orf60
217516_x_at,ARVCF
217518_at,FER1L3
217520_x_at,LOC646278
217523_at,CD44
217526_at,NFATC2IP
217527_s_at,NFATC2IP
217534_at,FAM49B
217536_x_at,217536_x_at
217541_x_at,LOC731901
217543_s_at,MBTPS1
217544_at,LOC729806
217546_at,MT1M
217547_x_at,ZNF675
217548_at,C15orf38
217549_at,217549_at
217550_at,ATF6
217553_at,MGC87042
217559_at,RPL10L
217567_at,TGM4
217576_x_at,SOS2
217579_x_at,217579_x_at
217586_x_at,217586_x_at
217591_at,217591_at
217593_at,ZSCAN18
217606_at,217606_at
217607_x_at,EIF4G2
217608_at,SFRS12IP1
217610_at,POLR2J4
217618_x_at,HUS1
217619_x_at,217619_x_at
217620_s_at,PIK3CB
217622_at,RHBDD3
217635_s_at,POLG
217643_x_at,217643_x_at
217650_x_at,ST3GAL2
217653_x_at,217653_x_at
217654_at,217654_at
217662_x_at,217662_x_at
217671_at,217671_at
217672_x_at,217672_x_at
217673_x_at,GNAS
217677_at,PLEKHA2
217678_at,SLC7A11
217679_x_at,217679_x_at
217680_x_at,LOC284393
217682_at,217682_at
217690_at,217690_at
217691_x_at,SLC16A3
217695_x_at,217695_x_at
217696_at,FUT7
217703_x_at,217703_x_at
217704_x_at,217704_x_at
217707_x_at,SMARCA2
217708_x_at,217708_x_at
217713_x_at,217713_x_at
217715_x_at,217715_x_at
217716_s_at,SEC61A1
217717_s_at,YWHAB
217718_s_at,YWHAB
217719_at,EIF3EIP
217720_at,CHCHD2
217722_s_at,NGRN
217724_at,SERBP1
217725_x_at,SERBP1
217726_at,COPZ1
217727_x_at,VPS35
217728_at,S100A6
217729_s_at,AES
217730_at,TMBIM1
217731_s_at,ITM2B
217732_s_at,ITM2B
217733_s_at,TMSB10
217734_s_at,WDR6
217736_s_at,EIF2AK1
217737_x_at,C20orf43
217738_at,PBEF1
217739_s_at,PBEF1
217740_x_at,RPL7A
217741_s_at,ZFAND5
217742_s_at,WAC
217743_s_at,TMEM30A
217745_s_at,NAT13
217746_s_at,PDCD6IP
217747_s_at,RPS9
217748_at,ADIPOR1
217749_at,COPG
217750_s_at,UBE2Z
217751_at,GSTK1
217752_s_at,CNDP2
217753_s_at,LOC644166
217754_at,DDX56
217755_at,HN1
217756_x_at,SERF2
217757_at,A2M
217758_s_at,TM9SF3
217759_at,TRIM44
217760_at,TRIM44
217761_at,ADI1
217762_s_at,RAB31
217763_s_at,RAB31
217764_s_at,RAB31
217765_at,NRBP1
217766_s_at,TMEM50A
217767_at,LOC653879
217768_at,C14orf166
217769_s_at,POMP
217770_at,PIGT
217772_s_at,MTCH2
217773_s_at,NDUFA4
217774_s_at,HSPC152
217775_s_at,RDH11
217776_at,RDH11
217778_at,SLC39A1
217779_s_at,PNRC2
217780_at,C19orf56
217781_s_at,ZFP106
217782_s_at,GPS1
217783_s_at,YPEL5
217784_at,YKT6
217785_s_at,YKT6
217786_at,PRMT5
217787_s_at,GALNT2
217788_s_at,GALNT2
217789_at,SNX6
217790_s_at,SSR3
217791_s_at,ALDH18A1
217792_at,SNX5
217793_at,RAB11B
217794_at,PRR13
217795_s_at,TMEM43
217796_s_at,NPLOC4
217797_at,UFC1
217798_at,CNOT2
217799_x_at,UBE2H
217800_s_at,NDFIP1
217801_at,ATP5E
217802_s_at,NUCKS1
217803_at,GOLPH3
217804_s_at,ILF3
217805_at,ILF3
217806_s_at,POLDIP2
217807_s_at,GLTSCR2
217808_s_at,MAPKAP1
217809_at,BZW2
217810_x_at,LARS
217811_at,SELT
217812_at,YTHDF2
217813_s_at,SPIN1
217814_at,CCDC47
217815_at,SUPT16H
217816_s_at,PCNP
217817_at,ARPC4
217818_s_at,ARPC4
217819_at,GOLGA7
217821_s_at,WBP11
217822_at,WBP11
217823_s_at,UBE2J1
217824_at,UBE2J1
217825_s_at,UBE2J1
217826_s_at,UBE2J1
217827_s_at,SPG21
217828_at,SLTM
217829_s_at,USP39
217830_s_at,NSFL1C
217831_s_at,NSFL1C
217832_at,SYNCRIP
217833_at,SYNCRIP
217834_s_at,SYNCRIP
217835_x_at,C20orf24
217836_s_at,YY1AP1
217837_s_at,VPS24
217838_s_at,EVL
217839_at,TFG
217840_at,DDX41
217841_s_at,PPME1
217842_at,LUC7L2
217843_s_at,MED4
217844_at,CTDSP1
217845_x_at,HIGD1A
217846_at,QARS
217848_s_at,PPA1
217849_s_at,CDC42BPB
217850_at,GNL3
217851_s_at,SLMO2
217852_s_at,ARL8B
217853_at,TNS3
217854_s_at,POLR2E
217855_x_at,SDF4
217858_s_at,ARMCX3
217859_s_at,SLC39A9
217860_at,LOC732160
217861_s_at,PREB
217862_at,PIAS1
217863_at,PIAS1
217864_s_at,PIAS1
217865_at,RNF130
217866_at,FLJ12529
217868_s_at,METTL9
217869_at,HSD17B12
217870_s_at,CMPK
217871_s_at,MIF
217872_at,PIH1D1
217873_at,CAB39
217874_at,SUCLG1
217877_s_at,GPBP1L1
217878_s_at,CDC27
217879_at,CDC27
217880_at,217880_at
217881_s_at,CDC27
217882_at,TMEM111
217883_at,C2orf25
217884_at,NAT10
217885_at,IPO9
217886_at,EPS15
217887_s_at,EPS15
217888_s_at,ARFGAP1
217892_s_at,LIMA1
217893_s_at,C1orf108
217895_at,PTCD3
217896_s_at,NIP30
217897_at,FXYD6
217898_at,C15orf24
217899_at,FLJ20254
217900_at,IARS2
217902_s_at,HERC2
217903_at,STRN4
217905_at,C10orf119
217906_at,KLHDC2
217907_at,MRPL18
217908_s_at,IQWD1
217909_s_at,MLX
217910_x_at,MLX
217911_s_at,BAG3
217912_at,DUS1L
217913_at,VPS4A
217914_at,TPCN1
217915_s_at,C15orf15
217916_s_at,FAM49B
217917_s_at,DYNLRB1
217918_at,DYNLRB1
217919_s_at,MRPL42
217922_at,217922_at
217923_at,PEF1
217924_at,C6orf106
217925_s_at,C6orf106
217926_at,C19orf53
217927_at,SPCS1
217928_s_at,SAPS3
217929_s_at,KIAA0319L
217930_s_at,TOLLIP
217931_at,CNPY3
217932_at,MRPS7
217933_s_at,LAP3
217934_x_at,STUB1
217935_s_at,UQCC
217937_s_at,HDAC7A
217938_s_at,KCMF1
217939_s_at,AFTPH
217940_s_at,FLJ10769
217941_s_at,ERBB2IP
217942_at,MRPS35
217943_s_at,MAP7D1
217944_at,POMGNT1
217945_at,BTBD1
217946_s_at,SAE1
217947_at,CMTM6
217949_s_at,VKORC1
217950_at,NOSIP
217952_x_at,PHF3
217954_s_at,PHF3
217955_at,BCL2L13
217956_s_at,ENOPH1
217957_at,C16orf80
217958_at,TRAPPC4
217959_s_at,TRAPPC4
217960_s_at,TOMM22
217962_at,NOLA3
217963_s_at,NGFRAP1
217964_at,TTC19
217965_s_at,SAP30BP
217966_s_at,FAM129A
217967_s_at,FAM129A
217969_at,C11orf2
217970_s_at,CNOT6
217971_at,MAP2K1IP1
217972_at,CHCHD3
217973_at,DCXR
217975_at,WBP5
217976_s_at,DYNC1LI1
217977_at,SEPX1
217978_s_at,UBE2Q1
217979_at,TSPAN13
217980_s_at,MRPL16
217981_s_at,FXC1
217982_s_at,MORF4L1
217983_s_at,RNASET2
217984_at,RNASET2
217985_s_at,BAZ1A
217986_s_at,BAZ1A
217987_at,ASNSD1
217988_at,CCNB1IP1
217989_at,HSD17B11
217990_at,GMPR2
217991_x_at,SSBP3
217992_s_at,EFHD2
217993_s_at,MAT2B
217994_x_at,CPSF3L
217995_at,SQRDL
217996_at,PHLDA1
217997_at,PHLDA1
217998_at,LOC652993
217999_s_at,PHLDA1
218000_s_at,PHLDA1
218001_at,MRPS2
218003_s_at,FKBP3
218004_at,BSDC1
218005_at,ZNF22
218006_s_at,ZNF22
218007_s_at,RPS27L
218008_at,C7orf42
218010_x_at,C20orf149
218011_at,UBL5
218012_at,TSPYL2
218013_x_at,DCTN4
218014_at,NUP85
218016_s_at,POLR3E
218017_s_at,HGSNAT
218018_at,PDXK
218019_s_at,PDXK
218020_s_at,ZFAND3
218021_at,DHRS4
218022_at,VRK3
218023_s_at,FAM53C
218024_at,BRP44L
218025_s_at,PECI
218026_at,CCDC56
218027_at,MRPL15
218028_at,ELOVL1
218029_at,FAM65A
218030_at,GIT1
218031_s_at,FOXN3
218032_at,SNN
218033_s_at,SNN
218034_at,FIS1
218035_s_at,RBM47
218036_x_at,NMD3
218037_at,FAM134A
218038_at,ATP5SL
218039_at,NUSAP1
218040_at,PRPF38B
218041_x_at,SLC38A2
218042_at,COPS4
218043_s_at,AZI2
218046_s_at,MRPS16
218047_at,OSBPL9
218048_at,COMMD3
218049_s_at,MRPL13
218050_at,UFM1
218052_s_at,ATP13A1
218053_at,PRPF40A
218055_s_at,WDR41
218056_at,BFAR
218057_x_at,COX4NB
218058_at,CXXC1
218059_at,ZNF706
218060_s_at,C16orf57
218061_at,MEA1
218062_x_at,CDC42EP4
218064_s_at,AKAP8L
218065_s_at,TMEM9B
218066_at,SLC12A7
218067_s_at,ARGLU1
218068_s_at,ZNF672
218069_at,XTP3TPA
218070_s_at,GMPPA
218071_s_at,MKRN2
218072_at,COMMD9
218074_at,FAM96B
218076_s_at,ARHGAP17
218077_s_at,ZDHHC3
218078_s_at,ZDHHC3
218079_s_at,GGNBP2
218080_x_at,FAF1
218082_s_at,UBP1
218083_at,PTGES2
218084_x_at,FXYD5
218085_at,CHMP5
218088_s_at,RRAGC
218089_at,C20orf4
218090_s_at,BRWD2
218091_at,HRB
218092_s_at,HRB
218093_s_at,ANKRD10
218094_s_at,DBNDD2
218095_s_at,TMEM165
218096_at,AGPAT5
218097_s_at,CUEDC2
218098_at,ARFGEF2
218099_at,TEX2
218100_s_at,IFT57
218101_s_at,NDUFC2
218102_at,DERA
218103_at,FTSJ3
218104_at,TEX10
218105_s_at,MRPL4
218106_s_at,MRPS10
218107_at,WDR26
218108_at,C14orf130
218109_s_at,MFSD1
218111_s_at,CMAS
218112_at,MRPS34
218113_at,TMEM2
218114_at,GGA1
218116_at,C9orf78
218117_at,RBX1
218118_s_at,TIMM23
218119_at,TIMM23
218120_s_at,HMOX2
218121_at,HMOX2
218122_s_at,SENP2
218123_at,C21orf59
218124_at,RETSAT
218126_at,FAM82C
218127_at,NFYB
218130_at,C17orf62
218131_s_at,GATAD2A
218132_s_at,TSEN34
218133_s_at,NIF3L1
218134_s_at,RBM22
218135_at,ERGIC2
218136_s_at,SLC25A37
218137_s_at,SMAP1
218138_at,MKKS
218139_s_at,C14orf108
218140_x_at,SRPRB
218142_s_at,CRBN
218143_s_at,SCAMP2
218144_s_at,INF2
218145_at,TRIB3
218146_at,GLT8D1
218147_s_at,GLT8D1
218149_s_at,ZNF395
218150_at,ARL5A
218151_x_at,GPR172A
218152_at,HMG20A
218153_at,CARS2
218154_at,GSDMDC1
218155_x_at,TSR1
218156_s_at,TSR1
218157_x_at,CDC42SE1
218158_s_at,APPL1
218159_at,C20orf116
218160_at,NDUFA8
218163_at,MCTS1
218164_at,SPATA20
218165_at,C1orf149
218166_s_at,RSF1
218167_at,AMZ2
218168_s_at,CABC1
218169_at,VAC14
218170_at,ISOC1
218171_at,VPS4B
218172_s_at,DERL1
218175_at,CCDC92
218176_at,MAGEF1
218177_at,CHMP1B
218178_s_at,CHMP1B
218179_s_at,C4orf41
218181_s_at,MAP4K4
218183_at,C16orf5
218184_at,TULP4
218185_s_at,ARMC1
218188_s_at,TIMM13
218189_s_at,NANS
218190_s_at,UCRC
218191_s_at,LMBRD1
218192_at,IHPK2
218193_s_at,GOLT1B
218194_at,REXO2
218195_at,C6orf211
218196_at,OSTM1
218197_s_at,OXR1
218198_at,DHX32
218200_s_at,NDUFB2
218201_at,NDUFB2
218202_x_at,MRPL44
218203_at,ALG5
218204_s_at,FYCO1
218205_s_at,MKNK2
218206_x_at,SCAND1
218208_at,PQLC1
218209_s_at,P15RS
218210_at,FN3KRP
218211_s_at,MLPH
218213_s_at,C11orf10
218214_at,C12orf44
218215_s_at,NR1H2
218216_x_at,ARL6IP4
218217_at,SCPEP1
218218_at,APPL2
218219_s_at,LANCL2
218220_at,C12orf10
218221_at,ARNT
218222_x_at,ARNT
218223_s_at,PLEKHO1
218224_at,PNMA1
218226_s_at,LOC727762
218227_at,NUBP2
218228_s_at,TNKS2
218229_s_at,POGK
218230_at,ARFIP1
218231_at,NAGK
218232_at,C1QA
218233_s_at,PRICKLE4
218235_s_at,UTP11L
218236_s_at,PRKD3
218238_at,GTPBP4
218239_s_at,GTPBP4
218240_at,NKIRAS2
218241_at,GOLGA5
218242_s_at,SUV420H1
218243_at,RUFY1
218244_at,NOL8
218245_at,TSKU
218246_at,C1orf166
218247_s_at,MEX3C
218248_at,FAM111A
218249_at,ZDHHC6
218250_s_at,CNOT7
218251_at,MID1IP1
218252_at,CKAP2
218253_s_at,LGTN
218254_s_at,SAR1B
218255_s_at,FBRS
218256_s_at,NUP54
218257_s_at,UGCGL1
218258_at,POLR1D
218260_at,DDA1
218262_at,RMND5B
218263_s_at,ZBED5
218265_at,SECISBP2
218266_s_at,FREQ
218267_at,CINP
218268_at,TBC1D15
218269_at,RNASEN
218270_at,MRPL24
218271_s_at,PARL
218273_s_at,PPM2C
218274_s_at,ANKZF1
218276_s_at,SAV1
218277_s_at,DHX40
218280_x_at,HIST2H2AA3
218282_at,EDEM2
218283_at,SS18L2
218285_s_at,BDH2
218286_s_at,RNF7
218287_s_at,EIF2C1
218288_s_at,CCDC90B
218289_s_at,UBA5
218290_at,PLEKHJ1
218291_at,MAPBPIP
218292_s_at,PRKAG2
218294_s_at,NUP50
218295_s_at,NUP50
218298_s_at,C14orf159
218299_at,C11orf24
218301_at,RNPEPL1
218302_at,PSENEN
218303_x_at,KRCC1
218304_s_at,OSBPL11
218306_s_at,HERC1
218307_at,RSAD1
218310_at,RABGEF1
218313_s_at,GALNT7
218314_s_at,C11orf57
218315_s_at,CDK5RAP1
218316_at,TIMM9
218317_x_at,GIYD1
218319_at,PELI1
218320_s_at,NDUFB11
218321_x_at,STYXL1
218322_s_at,ACSL5
218323_at,RHOT1
218325_s_at,DIDO1
218327_s_at,SNAP29
218329_at,PRDM4
218331_s_at,C10orf18
218333_at,DERL2
218334_at,THOC7
218335_x_at,TNIP2
218336_at,PFDN2
218337_at,RAI16
218339_at,MRPL22
218340_s_at,UBA6
218341_at,PPCS
218342_s_at,ERMP1
218343_s_at,GTF3C3
218344_s_at,RCOR3
218345_at,TMEM176A
218346_s_at,SESN1
218347_at,TYW1
218348_s_at,ZC3H7A
218349_s_at,ZWILCH
218350_s_at,GMNN
218351_at,COMMD8
218352_at,RCBTB1
218354_at,TRAPPC2L
218356_at,FTSJ2
218357_s_at,TIMM8B
218358_at,CRELD2
218360_at,RAB22A
218361_at,GOLPH3L
218363_at,EXDL2
218364_at,LRRFIP2
218365_s_at,DARS2
218366_x_at,METT11D1
218368_s_at,TNFRSF12A
218371_s_at,PSPC1
218374_s_at,C12orf4
218375_at,NUDT9
218376_s_at,MICAL1
218377_s_at,RWDD2B
218379_at,RBM7
218380_at,NLRP1
218381_s_at,U2AF2
218382_s_at,U2AF2
218383_at,C14orf94
218384_at,CARHSP1
218385_at,MRPS18A
218386_x_at,USP16
218387_s_at,PGLS
218388_at,PGLS
218389_s_at,APH1A
218391_at,SNF8
218392_x_at,SFXN1
218393_s_at,SMU1
218394_at,ROGDI
218395_at,ACTR6
218396_at,VPS13C
218397_at,FANCL
218398_at,MRPS30
218399_s_at,CDCA4
218400_at,OAS3
218401_s_at,ZNF281
218402_s_at,HPS4
218403_at,TRIAP1
218404_at,SNX10
218405_at,ABT1
218406_x_at,NENF
218407_x_at,NENF
218408_at,TIMM10
218409_s_at,DNAJC1
218411_s_at,MBIP
218412_s_at,GTF2IRD1
218414_s_at,NDE1
218415_at,VPS33B
218418_s_at,ANKRD25
218419_s_at,TMUB2
218420_s_at,C13orf23
218421_at,CERK
218422_s_at,RBM26
218423_x_at,VPS54
218424_s_at,STEAP3
218425_at,RNF216
218426_s_at,RNF216
218428_s_at,REV1
218429_s_at,FLJ11286
218431_at,C14orf133
218433_at,PANK3
218435_at,DNAJC15
218436_at,SIL1
218438_s_at,MED28
218439_s_at,COMMD10
218440_at,MCCC1
218441_s_at,RPAP1
218442_at,TTC4
218443_s_at,DAZAP1
218446_s_at,FAM18B
218447_at,C16orf61
218448_at,C20orf11
218449_at,C4orf20
218450_at,HEBP1
218451_at,CDCP1
218452_at,SMARCAL1
218454_at,FLJ22662
218455_at,NFS1
218456_at,CAPRIN2
218459_at,TOR3A
218460_at,HEATR2
218461_at,ATPBD1C
218462_at,BXDC5
218463_s_at,MUS81
218464_s_at,C17orf63
218465_at,TMEM33
218467_at,PSMG2
218468_s_at,GREM1
218469_at,GREM1
218470_at,YARS2
218471_s_at,BBS1
218472_s_at,PELO
218473_s_at,GLT25D1
218474_s_at,KCTD5
218475_at,HTF9C
218476_at,POMT1
218478_s_at,ZCCHC8
218482_at,ENY2
218485_s_at,SLC35C1
218486_at,KLF11
218487_at,ALAD
218488_at,EIF2B3
218491_s_at,THYN1
218492_s_at,THAP7
218493_at,C16orf33
218495_at,UXT
218496_at,RNASEH1
218497_s_at,RNASEH1
218498_s_at,ERO1L
218499_at,RP6213H19.1
218501_at,ARHGEF3
218502_s_at,TRPS1
218504_at,FAHD2A
218505_at,WDR59
218506_x_at,NPAC
218507_at,HIG2
218508_at,DCP1A
218511_s_at,PNPO
218512_at,WDR12
218514_at,C17orf71
218515_at,C21orf66
218516_s_at,IMPAD1
218517_at,PHF17
218518_at,C5orf5
218519_at,SLC35A5
218520_at,TBK1
218521_s_at,UBE2W
218522_s_at,MAP1S
218524_at,E4F1
218525_s_at,HIF1AN
218526_s_at,RANGRF
218527_at,APTX
218528_s_at,RNF38
218530_at,FHOD1
218531_at,TMEM134
218533_s_at,UCKL1
218534_s_at,AGGF1
218535_s_at,RIOK2
218537_at,HCFC1R1
218539_at,FBXO34
218540_at,THTPA
218543_s_at,PARP12
218544_s_at,RCL1
218545_at,CCDC91
218547_at,DHDDS
218548_x_at,TEX264
218549_s_at,FAM82B
218551_at,RP51077B9.4
218552_at,ECHDC2
218554_s_at,ASH1L
218556_at,ORMDL2
218557_at,NIT2
218558_s_at,MRPL39
218559_s_at,MAFB
218561_s_at,LYRM4
218562_s_at,TMEM57
218563_at,NDUFA3
218566_s_at,CHORDC1
218567_x_at,DPP3
218568_at,AGK
218570_at,KBTBD4
218571_s_at,CHMP4A
218572_at,CHMP4A
218575_at,ANAPC1
218576_s_at,DUSP12
218577_at,LRRC40
218578_at,CDC73
218580_x_at,AURKAIP1
218581_at,ABHD4
218582_at,38412
218583_s_at,DCUN1D1
218586_at,C20orf20
218587_s_at,KTELC1
218588_s_at,C5orf3
218589_at,P2RY5
218592_s_at,CECR5
218593_at,RBM28
218594_at,HEATR1
218595_s_at,HEATR1
218596_at,TBC1D13
218597_s_at,CISD1
218598_at,RINT1
218599_at,REC8
218601_at,URG4
218603_at,HECA
218604_at,LEMD3
218605_at,TFB2M
218606_at,ZDHHC7
218607_s_at,SDAD1
218610_s_at,FLJ11151
218611_at,IER5
218612_s_at,TSSC4
218613_at,PSD3
218614_at,C12orf35
218615_s_at,TMEM39A
218616_at,INTS12
218617_at,TRIT1
218618_s_at,FNDC3B
218619_s_at,SUV39H1
218622_at,NUP37
218624_s_at,MGC2752
218626_at,EIF4ENIF1
218627_at,DRAM
218628_at,CCDC53
218630_at,MKS1
218631_at,AVPI1
218632_at,HECTD3
218633_x_at,ABHD10
218634_at,PHLDA3
218636_s_at,MAN1B1
218637_at,IMPACT
218638_s_at,SPON2
218640_s_at,PLEKHF2
218642_s_at,CHCHD7
218645_at,ZNF277
218646_at,C4orf27
218647_s_at,YRDC
218648_at,CRTC3
218649_x_at,SDCCAG1
218650_at,DGCR8
218652_s_at,PIGG
218654_s_at,MRPS33
218655_s_at,CCDC49
218659_at,ASXL2
218660_at,DYSF
218661_at,FLJ14154
218664_at,MECR
218666_s_at,STX17
218667_at,PJA1
218668_s_at,RAP2C
218669_at,RAP2C
218671_s_at,ATPIF1
218672_at,SCNM1
218673_s_at,ATG7
218676_s_at,PCTP
218678_at,NES
218679_s_at,VPS28
218680_x_at,HYPK
218681_s_at,SDF2L1
218682_s_at,SLC4A1AP
218683_at,PTBP2
218684_at,LRRC8D
218687_s_at,MUC13
218694_at,ARMCX1
218695_at,EXOSC4
218696_at,EIF2AK3
218697_at,NCKIPSD
218698_at,APIP
218699_at,RAB7L1
218700_s_at,RAB7L1
218701_at,LACTB2
218703_at,SEC22A
218707_at,ZNF444
218708_at,NXT1
218709_s_at,IFT52
218712_at,C1orf109
218713_at,NARG2
218714_at,PRR14
218715_at,UTP6
218716_x_at,MTO1
218718_at,PDGFC
218720_x_at,SEZ6L2
218721_s_at,C1orf27
218722_s_at,CCDC51
218723_s_at,C13orf15
218725_at,SLC25A22
218727_at,FLJ10815
218728_s_at,CNIH4
218729_at,LXN
218732_at,PTRH2
218733_at,MSL2L1
218734_at,NAT11
218735_s_at,ZNF544
218737_at,SBNO1
218738_s_at,RNF138
218739_at,ABHD5
218740_s_at,CDK5RAP3
218743_at,CHMP6
218745_x_at,TMEM161A
218746_at,TAPBPL
218747_s_at,TAPBPL
218748_s_at,EXOC5
218749_s_at,SLC24A6
218750_at,JOSD3
218751_s_at,FBXW7
218753_at,XKR8
218754_at,NOL9
218756_s_at,MGC4172
218757_s_at,UPF3B
218758_s_at,RRP1
218761_at,RNF111
218763_at,STX18
218764_at,PRKCH
218765_at,SIDT2
218766_s_at,WARS2
218767_at,REXO4
218768_at,NUP107
218769_s_at,ANKRA2
218771_at,PANK4
218772_x_at,TMEM38B
218773_s_at,MSRB2
218774_at,DCPS
218776_s_at,TMEM62
218777_at,REEP4
218781_at,SMC6
218785_s_at,RABL5
218787_x_at,CWF19L1
218791_s_at,C15orf29
218792_s_at,BSPRY
218793_s_at,SCML1
218794_s_at,TXNL4B
218795_at,ACP6
218797_s_at,LOC644124
218799_at,ATPBD1B
218802_at,CCDC109B
218803_at,CHFR
218805_at,GIMAP5
218807_at,VAV3
218809_at,PANK2
218810_at,ZC3H12A
218812_s_at,ORAI2
218815_s_at,TMEM51
218817_at,SPCS3
218819_at,INTS6
218823_s_at,KCTD9
218826_at,SLC35F2
218827_s_at,CEP192
218828_at,PLSCR3
218829_s_at,CHD7
218830_at,hCG
218831_s_at,FCGRT
218833_at,ZAK
218834_s_at,TMEM132A
218836_at,RPP21
218837_s_at,UBE2D4
218838_s_at,TTC31
218839_at,HEY1
218840_s_at,NADSYN1
218841_at,ASB8
218842_at,RPAP3
218845_at,DUSP22
218846_at,MED23
218847_at,IGF2BP2
218848_at,THOC6
218850_s_at,LIMD1
218852_at,PPP2R3C
218853_s_at,MOSPD1
218854_at,DSE
218855_at,GPR175
218856_at,TNFRSF21
218859_s_at,ESF1
218864_at,TNS1
218866_s_at,POLR3K
218867_s_at,C12orf49
218869_at,MLYCD
218870_at,ARHGAP15
218871_x_at,GALNACT2
218873_at,GON4L
218874_s_at,C6orf134
218877_s_at,TRMT11
218878_s_at,SIRT1
218880_at,FOSL2
218881_s_at,FOSL2
218882_s_at,WDR3
218887_at,MRPL2
218888_s_at,NETO2
218889_at,NOC3L
218890_x_at,MRPL35
218891_at,C10orf76
218893_at,ISOC2
218895_at,GPATCH3
218896_s_at,C17orf85
218898_at,FAM57A
218899_s_at,BAALC
218900_at,CNNM4
218902_at,NOTCH1
218905_at,INTS8
218909_at,RPS6KC1
218910_at,TMEM16K
218911_at,YEATS4
218912_at,GCC1
218913_s_at,GMIP
218914_at,C1orf66
218915_at,NF2
218917_s_at,ARID1A
218918_at,MAN1C1
218919_at,ZFAND1
218920_at,FLJ10404
218923_at,CTBS
218924_s_at,CTBS
218926_at,MYNN
218927_s_at,CHST12
218928_s_at,SLC37A1
218929_at,CDKN2AIP
218930_s_at,TMEM106B
218932_at,C1orf181
218936_s_at,CCDC59
218937_at,ZNF434
218940_at,C14orf138
218941_at,FBXW2
218942_at,PIP4K2C
218943_s_at,DDX58
218945_at,C16orf68
218946_at,NFU1
218949_s_at,QRSL1
218950_at,CENTD3
218955_at,BRF2
218956_s_at,PTCD1
218957_s_at,PAAF1
218961_s_at,PNKP
218962_s_at,TMEM168
218964_at,ARID3B
218966_at,MYO5C
218967_s_at,PTER
218969_at,Magmas
218970_s_at,CUTC
218971_s_at,WDR91
218972_at,TTC17
218973_at,EFTUD1
218977_s_at,TRSPAP1
218978_s_at,SLC25A37
218979_at,RMI1
218982_s_at,MRPS17
218983_at,C1RL
218984_at,PUS7
218986_s_at,FLJ20035
218987_at,ATF7IP
218988_at,SLC35E3
218989_x_at,SLC30A5
218991_at,HEATR6
218992_at,C9orf46
218993_at,RNMTL1
218996_at,TFPT
218997_at,POLR1E
218998_at,C9orf6
218999_at,TMEM140
219001_s_at,WDR32
219002_at,FASTKD1
219005_at,TMEM59L
219006_at,C6orf66
219007_at,NUP43
219013_at,GALNT11
219014_at,PLAC8
219015_s_at,ALG13
219016_at,FASTKD5
219017_at,ETNK1
219019_at,219019_at
219020_at,HS1BP3
219021_at,RNF121
219022_at,C12orf43
219023_at,C4orf16
219024_at,PLEKHA1
219025_at,CD248
219027_s_at,MYO9A
219028_at,HIPK2
219030_at,TPRKB
219032_x_at,OPN3
219033_at,PARP8
219034_at,PARP16
219035_s_at,RNF34
219039_at,SEMA4C
219040_at,CORO7
